user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,login_issue
100135,54.0,female,india,android,2.0,9.0,1.7595805708638197,28.63,12.0,2.0,3.0,14.0,0.0,0.0,22.0,free,12.0,2.0,1.0,4.0,0.77,72.39,48.0,organic,False
100136,40.0,male,india,android,1.1,4.0,1.6770965609079151,32.47,12.0,3.0,3.0,24.0,0.6931471805599453,0.0,42.0,free,6.0,5.0,2.0,4.0,0.52,86.46,1098.0,facebook ads,False
100137,56.0,male,singapore,android,1.1,16.0,2.4997952622817508,5.87,10.0,9.0,2.0,3.0,0.0,0.0,25.0,free,6.0,2.0,2.0,5.0,0.07,63.59,589.0,google ads,False
100138,32.0,male,canada,android,1.1,8.0,1.9726911717329554,41.3,16.0,3.0,4.0,6.0,0.0,0.0,9.0,basic,7.0,3.0,2.0,3.0,0.51,74.3,511.0,facebook ads,False
100139,46.0,female,india,ios,1.1,8.0,3.5879535355239756,54.47,13.0,5.0,3.0,5.0,0.0,0.0,18.0,free,6.0,1.0,2.0,4.0,0.71,41.36,18.0,referral,True
100140,53.0,female,canada,ios,1.2,4.0,1.597365331199831,61.13,8.0,5.0,4.0,21.0,0.6931471805599453,0.0,41.0,free,5.0,1.0,6.0,5.0,0.66,60.1,497.0,organic,False
100141,30.0,male,india,android,2.0,7.0,1.8931119634883424,26.42,10.0,10.0,5.0,14.0,0.0,0.0,41.0,free,11.0,3.0,2.0,5.0,0.5,55.49,41.0,referral,False
100142,49.0,female,australia,ios,1.1,9.0,2.4168062370840686,72.93,10.0,6.0,2.0,5.0,0.0,0.0,15.0,free,5.0,0.0,1.0,4.0,0.42,47.37,1031.0,facebook ads,False
100143,24.0,male,canada,android,1.2,4.0,1.0296194171811581,68.85,14.0,3.0,5.0,18.0,1.0986122886681098,0.0,3.0,free,3.0,2.0,0.0,5.0,0.26,75.16,65.0,google ads,False
100144,39.0,female,usa,android,2.0,10.0,2.0943301541735866,62.57,11.0,5.0,4.0,16.0,0.6931471805599453,0.0,36.0,free,7.0,3.0,2.0,4.0,0.41,42.69,716.0,facebook ads,False
100145,45.0,male,uk,android,2.1,4.0,2.8986705607108596,33.22,6.0,8.0,6.0,8.0,0.0,0.0,40.0,basic,3.0,2.0,1.0,3.0,0.32,55.33,480.0,facebook ads,False
100146,19.0,male,germany,android,1.1,13.0,1.2412685890696329,35.91,14.0,1.0,3.0,4.0,0.0,0.0,21.0,free,2.0,1.0,1.0,4.0,0.19,42.31,128.0,referral,False
100147,59.0,male,usa,android,1.0,13.0,2.8981194446869907,76.03,17.0,1.0,4.0,9.0,0.0,0.0,27.0,free,5.0,4.0,5.0,5.0,0.02,69.34,891.0,facebook ads,False
100148,23.0,male,india,ios,2.0,5.0,3.1276373444339294,61.58,19.0,4.0,3.0,15.0,0.0,0.0,17.0,premium,9.0,2.0,4.0,4.0,0.78,53.98,1036.0,google ads,False
100149,45.0,male,usa,android,1.0,5.0,2.6539459421090092,5.0,12.0,8.0,4.0,10.0,0.6931471805599453,0.0,3.0,free,2.0,1.0,2.0,4.0,0.44,76.94,122.0,email campaign,False
100150,45.0,female,india,ios,2.0,7.0,3.033028058297688,32.85,13.0,4.0,2.0,12.0,0.0,0.0,38.0,free,3.0,3.0,2.0,2.0,0.73,65.33,872.0,organic,False
100151,37.0,male,usa,web,2.0,7.0,2.93651291389402,32.66,8.0,5.0,4.0,7.0,0.6931471805599453,0.0,14.0,free,4.0,3.0,5.0,4.0,0.84,45.54,204.0,google ads,False
100152,47.0,male,india,ios,1.0,6.0,2.225704048658088,5.0,7.0,0.0,4.0,14.0,0.0,0.0,31.0,free,7.0,1.0,5.0,4.0,0.57,42.2,536.0,referral,False
100153,28.0,female,uk,ios,2.0,9.0,0.6781616055764723,39.66,12.0,1.0,4.0,10.0,0.0,0.0,28.0,free,6.0,2.0,2.0,1.5,0.36,51.84,895.0,facebook ads,False
100154,45.0,male,india,ios,2.1,7.0,1.2809338454620642,63.53,9.0,5.0,5.0,23.0,0.6931471805599453,0.0,4.0,free,4.0,2.0,2.0,4.0,0.74,52.39,151.0,google ads,False
100155,42.0,male,usa,android,1.1,10.0,2.2617630984737906,18.49,13.0,7.0,5.0,18.0,1.0986122886681098,0.0,12.0,free,12.0,3.0,1.0,5.0,0.63,76.77,307.0,google ads,False
100156,56.0,female,germany,ios,2.0,9.0,3.456316680883235,44.46,17.0,2.0,2.0,16.0,0.6931471805599453,0.0,8.0,basic,6.0,3.0,2.0,5.0,0.89,54.43,34.0,google ads,False
100157,50.0,male,usa,web,1.2,13.0,1.1505720275988207,12.06,16.0,8.0,4.0,5.0,1.0986122886681098,0.0,16.0,free,5.0,2.0,2.0,3.0,0.15,52.06,760.0,organic,False
100158,18.0,female,singapore,ios,2.0,11.0,2.3427668826268775,43.43,9.0,9.0,8.0,9.0,0.6931471805599453,0.0,37.0,basic,4.0,2.0,3.0,3.0,0.28,58.55,739.0,referral,False
100159,44.0,female,india,ios,1.2,8.0,2.733067964077498,5.0,11.0,5.0,6.0,18.0,1.3862943611198906,0.0,21.0,basic,5.0,2.0,1.0,4.0,0.23,72.71,1178.0,google ads,False
100160,30.0,female,australia,android,2.0,8.0,2.919930560137709,41.23,19.0,5.0,5.0,14.0,0.6931471805599453,0.0,31.0,premium,4.0,3.0,4.0,5.0,0.91,67.8,426.0,google ads,False
100161,58.0,male,india,ios,2.0,9.0,2.8803214220426634,51.09,11.0,8.0,4.0,16.0,0.0,0.0,3.0,basic,3.0,1.0,1.0,4.0,0.93,72.77,535.0,facebook ads,False
100162,20.0,female,canada,ios,2.1,5.0,1.922787731634459,44.11,11.0,5.0,3.0,18.0,0.0,0.0,15.0,basic,7.0,1.0,1.0,4.0,0.16,84.9,375.0,organic,False
100163,56.0,female,usa,android,1.1,9.0,2.460443177609626,33.07,13.0,7.0,0.0,19.0,0.0,0.0,7.0,premium,7.0,3.0,2.0,4.0,0.38,67.8,1012.0,organic,False
100164,23.0,male,usa,ios,2.1,6.0,2.3758355547336385,12.39,13.0,2.0,5.0,4.0,0.6931471805599453,0.0,5.0,free,6.0,3.0,2.0,3.0,0.87,74.49,689.0,referral,False
100165,25.0,female,usa,android,2.1,6.0,2.2669579153508947,79.79,12.0,6.0,7.0,23.0,0.0,0.0,16.0,free,6.0,2.0,3.0,3.0,0.36,52.68,1184.0,referral,False
100166,44.0,female,india,web,1.1,9.0,2.5937610547000824,39.76,7.0,4.0,3.0,5.0,0.0,0.0,39.0,free,3.0,6.0,1.0,5.0,0.43,83.47,686.0,referral,False
100167,26.0,female,india,android,1.1,9.0,2.8920370372152258,19.84,6.0,4.0,4.0,11.0,0.6931471805599453,0.0,12.0,basic,8.0,4.0,2.0,4.0,0.51,72.01,1195.0,organic,False
100168,54.0,male,uk,android,2.1,6.0,3.416742592997618,27.98,14.0,3.0,5.0,22.0,0.0,0.0,14.0,premium,8.0,5.0,1.0,4.0,0.3,64.83,443.0,organic,False
100169,50.0,male,india,ios,1.1,9.0,1.9387416595767009,31.05,10.0,6.0,5.0,6.0,0.0,0.0,29.0,premium,3.0,1.0,5.0,5.0,0.73,72.97,310.0,referral,False
100170,59.0,male,uk,android,1.0,11.0,2.402430427963762,23.03,6.0,3.0,3.0,9.0,0.0,0.0,23.0,free,9.0,7.0,2.0,4.0,0.41,65.19,157.0,organic,False
100171,41.0,male,india,android,1.0,5.0,2.0241930674493576,65.74,7.0,4.0,1.0,16.0,0.0,0.0,43.0,free,4.0,7.0,1.0,4.0,0.0,51.75,932.0,organic,False
100172,32.0,male,india,android,1.1,10.0,0.6781616055764723,63.34,15.0,3.0,3.0,14.0,0.6931471805599453,0.0,1.0,free,8.0,2.0,2.0,2.0,0.61,53.7,566.0,email campaign,False
100173,49.0,female,canada,ios,1.2,3.0,2.813610696762703,5.21,15.0,5.0,3.0,12.0,1.0986122886681098,0.0,1.0,free,5.0,1.0,2.0,4.0,0.21,71.41,1137.0,google ads,False
100174,49.0,female,india,android,1.0,8.0,3.0699116717282426,53.33,9.0,2.0,2.0,24.0,0.6931471805599453,0.0,43.0,free,10.0,4.0,3.0,5.0,0.14,92.83,1054.0,google ads,False
100175,41.0,female,uk,android,1.0,15.0,1.8115620965242347,22.05,10.0,7.0,5.0,19.0,0.0,0.0,37.0,premium,5.0,1.0,3.0,4.0,0.02,43.3,715.0,facebook ads,False
100176,58.0,male,usa,android,1.1,5.0,2.048982334195127,46.85,17.0,6.0,4.0,4.0,0.0,0.0,42.0,free,6.0,2.0,4.0,4.0,0.76,49.24,1038.0,referral,False
100177,29.0,female,india,web,1.1,6.0,2.702032128776647,38.21,11.0,3.0,3.0,18.0,0.0,0.0,17.0,basic,6.0,1.0,2.0,1.5,0.39,58.75,976.0,organic,False
100178,56.0,female,usa,ios,2.0,15.0,3.0973859272804907,47.58,10.0,7.0,3.0,22.0,0.0,0.0,36.0,premium,12.0,3.0,1.0,4.0,0.49,24.61499999999999,624.0,organic,False
100179,19.0,female,india,ios,1.0,7.0,0.9042181506398859,56.58,13.0,6.0,5.0,10.0,0.0,0.0,4.0,free,9.0,0.0,2.0,3.0,0.41,56.8,19.0,organic,False
100180,20.0,female,india,ios,1.0,12.0,2.065596134857783,62.18,15.0,7.0,5.0,16.0,0.0,0.0,35.0,free,5.0,1.0,0.0,4.0,0.87,83.15,129.0,organic,False
100181,54.0,male,india,android,1.0,5.0,2.2965670206684825,66.81,10.0,6.0,2.0,18.0,0.0,0.0,33.0,basic,4.0,5.0,4.0,4.0,0.78,49.09,1044.0,email campaign,False
100182,34.0,female,usa,ios,1.1,10.0,3.1654750481410856,46.55,8.0,5.0,7.0,4.0,0.6931471805599453,0.0,19.0,free,7.0,3.0,4.0,3.0,0.37,84.43,460.0,organic,False
100183,19.0,male,singapore,android,1.2,8.0,3.40452517175483,21.08,15.0,4.0,6.0,3.0,0.0,0.0,10.0,free,10.0,3.0,0.0,3.0,0.97,55.92,1066.0,organic,False
100184,19.0,female,canada,android,2.0,11.0,2.617395832834079,51.05,16.0,8.0,8.0,8.0,0.6931471805599453,0.0,34.0,free,13.0,3.0,1.0,3.0,0.07,56.47,1039.0,referral,False
100185,45.0,female,india,android,2.1,10.0,1.7351891177396608,29.54,14.0,8.0,2.0,18.0,0.0,0.0,13.0,basic,1.0,5.0,0.0,5.0,0.99,70.87,336.0,email campaign,False
100186,40.0,male,india,ios,1.0,8.0,2.424802725718295,58.88,12.0,2.0,2.0,4.0,0.0,0.0,21.0,basic,6.0,7.0,2.0,4.0,0.29,56.43,846.0,organic,False
100187,54.0,female,uk,ios,2.1,6.0,2.73696154459663,15.0,15.0,10.0,2.0,12.0,1.0986122886681098,0.0,3.0,free,6.0,4.0,2.0,5.0,0.01,60.13,856.0,facebook ads,False
100188,49.0,male,india,android,1.2,4.0,2.1938856760707046,37.02,7.0,4.0,2.0,18.0,0.0,0.0,44.0,free,6.0,5.0,0.0,4.0,0.04,78.56,227.0,email campaign,False
100189,50.0,female,usa,ios,2.1,3.0,2.6361960973342264,58.12,20.0,5.0,4.0,21.0,0.6931471805599453,0.0,23.0,free,8.0,4.0,1.0,4.0,0.9,66.2,998.0,google ads,False
100190,18.0,female,singapore,android,1.1,5.0,2.2679936482244267,35.89,14.0,3.0,2.0,7.0,0.6931471805599453,0.0,28.0,basic,7.0,2.0,4.0,4.0,0.59,79.84,124.0,organic,False
100191,36.0,female,india,ios,2.1,3.0,1.3480731482996928,41.53,9.0,3.0,3.0,15.0,1.0986122886681098,0.0,31.0,free,5.0,2.0,2.0,4.0,0.54,29.89,149.0,organic,False
100192,19.0,male,germany,web,1.1,5.0,2.961140828784372,34.52,16.0,4.0,4.0,12.0,0.0,0.0,40.0,free,4.0,2.0,3.0,4.0,0.85,44.09,920.0,google ads,False
100193,43.0,male,india,ios,2.1,6.0,3.319263998899469,63.85,12.0,5.0,2.0,10.0,0.0,0.0,41.0,free,8.0,3.0,2.0,3.0,0.12,69.65,134.0,organic,False
100194,49.0,other,india,ios,1.1,11.0,2.316487998163037,53.16,10.0,10.5,6.0,15.0,0.0,0.0,0.0,premium,12.0,3.0,2.0,4.0,0.56,60.47,52.0,email campaign,False
100195,23.0,male,india,ios,1.0,10.0,2.513656063073986,36.27,8.0,5.0,5.0,24.0,0.6931471805599453,0.0,37.0,free,2.0,1.0,0.0,2.0,0.87,63.68,43.0,referral,False
100196,49.0,female,usa,android,1.0,8.0,2.057962510002712,55.94,16.0,8.0,8.0,14.0,0.0,0.0,4.0,free,7.0,1.0,4.0,4.0,0.57,77.59,808.0,google ads,False
100197,21.0,female,australia,android,1.1,10.0,2.325324579963535,38.73,10.0,3.0,5.0,6.0,0.6931471805599453,0.0,32.0,basic,4.0,4.0,3.0,5.0,0.88,69.08,954.0,google ads,False
100198,28.0,female,india,android,2.1,9.0,2.307572634505085,35.89,13.0,4.0,3.0,16.0,0.0,0.0,3.0,free,3.0,5.0,1.0,4.0,0.26,51.38,109.0,organic,False
100199,34.0,female,india,android,1.0,4.0,3.0378334495726262,43.86,17.0,2.0,2.0,16.0,0.0,0.0,13.0,free,7.0,4.0,3.0,4.0,0.49,40.64,254.0,email campaign,False
100200,55.0,male,usa,web,1.2,14.0,1.8453002361560848,77.06,8.0,7.0,4.0,3.0,0.0,0.0,16.0,premium,9.0,4.0,4.0,4.0,0.14,35.11,1131.0,facebook ads,False
100201,41.0,male,india,android,2.1,8.0,3.2378938307039626,49.45,8.0,5.0,0.0,11.0,0.6931471805599453,0.0,5.0,free,4.0,5.0,0.0,4.0,0.33,72.33,1080.0,organic,False
100202,22.0,female,india,ios,1.1,7.0,3.4461707473048864,24.89,17.0,3.0,2.0,22.0,0.0,0.0,34.0,basic,6.0,2.0,1.0,2.0,0.99,63.7,312.0,organic,False
100203,51.0,female,india,ios,1.2,8.0,3.027715319407042,24.29,13.0,5.0,5.0,14.0,0.0,0.0,5.0,premium,7.0,2.0,4.0,4.0,0.44,47.86,912.0,google ads,False
100204,23.0,female,india,ios,1.1,9.0,2.2607208888953467,66.46,10.0,7.0,3.0,13.0,0.0,0.0,32.0,free,13.0,2.0,1.0,4.0,0.95,59.64,464.0,referral,False
100205,39.0,male,usa,android,1.1,11.0,2.517696472610991,9.29,9.0,3.0,8.0,15.0,0.0,0.0,19.0,free,4.0,3.0,1.0,3.0,0.05,53.58,597.0,referral,False
100206,28.0,other,india,web,2.0,6.0,2.8909271591878647,70.05,13.0,4.0,1.0,10.0,0.0,0.0,44.0,free,5.0,1.0,2.0,5.0,0.91,65.29,1190.0,facebook ads,False
100207,33.0,female,uk,android,2.0,4.0,2.658859956911438,5.0,12.0,2.0,4.0,18.0,1.0986122886681098,0.0,12.0,free,11.0,7.0,2.0,4.0,0.86,52.33,149.0,facebook ads,False
100208,50.0,female,india,android,2.1,8.0,2.004179057179289,77.67,6.0,2.0,6.0,4.0,0.0,0.0,25.0,free,8.0,1.0,1.0,4.0,0.11,81.16,607.0,organic,False
100209,26.0,female,india,android,2.1,10.0,1.6154199841116479,47.45,5.0,1.0,5.0,3.0,0.0,0.0,29.0,free,2.0,4.0,1.0,4.0,0.15,48.16,796.0,facebook ads,False
100210,23.0,female,india,android,1.0,9.0,2.9657883971809187,33.51,16.0,1.0,3.0,7.0,1.0986122886681098,0.0,43.0,free,4.0,2.0,1.0,2.0,0.63,64.72,747.0,organic,False
100211,33.0,female,usa,ios,2.0,8.0,2.653241964607215,66.79,16.0,10.0,3.0,10.0,0.0,0.0,11.0,premium,4.0,4.0,3.0,5.0,0.76,77.99,850.0,email campaign,False
100212,46.0,female,germany,android,1.0,9.0,2.3398808777377424,28.43,14.0,5.0,4.0,15.0,0.0,0.0,36.0,free,6.0,3.0,2.0,4.0,0.53,61.54,166.0,referral,False
100213,20.0,male,uk,android,2.1,6.0,1.3686394258811698,44.87,18.0,8.0,8.0,10.0,0.0,0.0,5.0,free,6.0,3.0,1.0,2.0,0.0,76.02,1060.0,facebook ads,False
100214,37.0,female,india,android,1.2,9.0,2.295560478057081,44.79,13.0,3.0,3.0,22.0,0.0,0.0,37.0,free,10.0,4.0,2.0,4.0,0.32,41.62,634.0,google ads,False
100215,53.0,male,uk,ios,1.2,10.0,2.427454075039915,31.92,16.0,6.0,2.0,7.0,1.3862943611198906,0.0,37.0,free,11.0,5.0,5.0,3.0,0.05,73.1,886.0,organic,False
100216,36.0,female,india,android,2.1,10.0,3.710151589389476,22.86,13.0,5.0,5.0,16.0,0.0,0.0,39.0,basic,3.0,1.0,0.0,4.0,0.13,100.0,39.0,organic,True
100217,43.0,male,india,android,1.1,11.0,2.6166656393003573,23.81,11.0,10.0,6.0,12.0,1.0986122886681098,0.0,22.0,basic,2.0,3.0,1.0,4.0,0.21,26.4,813.0,referral,False
100218,20.0,male,usa,android,2.0,8.0,2.363680192353857,43.82,9.0,8.0,2.0,24.0,0.6931471805599453,0.0,30.0,free,4.0,2.0,4.0,4.0,0.93,74.81,691.0,google ads,False
100219,36.0,female,uk,ios,2.0,9.0,2.839663087904102,52.6,10.0,5.0,4.0,13.0,0.6931471805599453,0.0,37.0,free,5.0,1.0,2.0,5.0,0.82,86.01,1164.0,organic,False
100220,37.0,male,usa,android,1.1,8.0,2.224623551524334,28.45,8.0,10.0,2.0,8.0,0.0,0.0,34.0,basic,5.0,3.0,1.0,1.5,0.93,43.15,526.0,organic,False
100221,49.0,female,usa,android,1.1,4.0,1.8656293177945105,63.14,17.0,5.0,6.0,9.0,0.6931471805599453,0.0,29.0,free,7.0,7.0,1.0,4.0,0.99,68.05,244.0,organic,False
100222,24.0,female,uk,android,1.0,8.0,1.7119945007591924,39.88,19.0,5.0,6.0,18.0,0.0,0.0,15.0,free,3.0,4.0,1.0,5.0,0.23,57.86,124.0,facebook ads,False
100223,58.0,male,singapore,android,1.1,10.0,2.2834022735772717,45.35,10.0,4.0,5.0,11.0,0.0,0.0,10.0,free,4.0,3.0,3.0,3.0,0.01,76.14,907.0,organic,False
100224,50.0,female,germany,android,2.0,6.0,1.7732559976634952,34.47,9.0,6.0,5.0,10.0,0.0,0.0,29.0,basic,4.0,2.0,2.0,4.0,0.06,75.26,177.0,organic,False
100225,57.0,female,usa,ios,1.0,12.0,2.8942531046041373,22.74,16.0,7.0,4.0,9.0,0.0,0.0,5.0,premium,12.0,4.0,3.0,3.0,0.19,33.01,106.0,email campaign,False
100226,56.0,male,canada,android,1.1,7.0,2.7285062096695922,5.0,18.0,6.0,4.0,13.0,0.0,0.0,25.0,basic,4.0,4.0,0.0,4.0,0.66,77.71,100.0,referral,False
100227,35.0,male,india,android,2.1,11.0,1.9823798288367047,70.23,16.0,3.0,7.0,23.0,0.6931471805599453,0.0,5.0,free,5.0,5.0,1.0,4.0,0.34,63.16,29.0,facebook ads,False
100228,57.0,male,singapore,android,1.2,14.0,3.1608228934195837,63.25,12.0,3.0,4.0,12.0,0.6931471805599453,0.0,39.0,free,8.0,3.0,1.0,4.0,0.38,82.53,442.0,facebook ads,False
100229,18.0,male,india,android,1.1,10.0,3.2703291064571163,65.73,10.0,10.0,4.0,10.0,0.0,0.0,32.0,premium,8.0,7.0,1.0,4.0,0.82,57.67,522.0,google ads,False
100230,28.0,female,india,ios,1.1,6.0,2.8124102164264526,5.0,13.0,5.0,6.0,9.0,0.6931471805599453,0.0,10.0,basic,5.0,1.0,1.0,5.0,0.41,77.35,585.0,email campaign,False
100231,45.0,female,india,android,1.1,9.0,0.7884573603642702,24.39,5.0,3.0,8.0,4.0,0.6931471805599453,0.0,23.0,free,4.0,2.0,1.0,3.0,0.25,38.43,921.0,referral,False
100232,42.0,male,india,android,1.0,7.0,2.9745086371023644,77.93,8.0,7.0,3.0,20.0,0.6931471805599453,0.0,14.0,free,6.0,3.0,0.0,4.0,0.75,86.83,505.0,organic,False
100233,40.0,male,india,android,1.2,11.0,2.5494451709255714,63.7,5.0,10.0,3.0,17.0,0.0,0.0,10.0,free,2.0,4.0,4.0,4.0,0.48,68.19,248.0,referral,False
100234,48.0,male,usa,ios,1.1,12.0,3.3840512228271846,18.23,12.0,5.0,7.0,16.0,0.6931471805599453,0.0,17.0,basic,8.0,1.0,2.0,2.0,0.36,71.51,576.0,organic,False
100235,47.0,female,germany,web,1.1,6.0,3.2276373305367736,43.13,12.0,4.0,5.0,14.0,0.6931471805599453,0.0,9.0,free,5.0,5.0,2.0,5.0,0.46,64.95,832.0,email campaign,False
100236,59.0,male,india,android,1.1,6.0,3.1990811975400213,47.31,13.0,5.0,3.0,11.0,0.0,0.0,10.0,free,5.0,5.0,4.0,5.0,0.31,70.32,1047.0,referral,False
100237,52.0,female,australia,android,1.1,6.0,1.8656293177945105,43.72,10.0,4.0,3.0,5.0,0.0,0.0,21.0,free,6.0,4.0,1.0,4.0,0.71,55.88,137.0,referral,False
100238,24.0,female,india,web,2.0,10.0,2.5321082512722946,23.31,17.0,10.5,4.0,6.0,0.6931471805599453,0.0,39.0,premium,9.0,3.0,4.0,4.0,0.52,64.88,1114.0,referral,False
100239,33.0,male,usa,ios,2.0,6.0,2.186051276738094,39.09,13.0,5.0,2.0,16.0,0.0,0.0,17.0,premium,5.0,3.0,1.0,4.0,0.93,44.75,792.0,google ads,False
100240,43.0,female,uk,android,1.2,8.0,1.6620303625532709,39.94,12.0,8.0,4.0,18.0,0.6931471805599453,0.0,44.0,free,7.0,3.0,2.0,3.0,0.45,97.66,432.0,facebook ads,False
100241,19.0,male,usa,android,1.1,6.0,2.0943301541735866,27.97,9.0,6.0,4.0,22.0,0.0,0.0,11.0,premium,8.0,3.0,1.0,3.0,0.34,46.38,648.0,google ads,False
100242,18.0,male,india,ios,1.0,9.0,3.0086484988205373,53.08,13.0,3.0,3.0,19.0,0.0,0.0,3.0,basic,4.0,4.0,3.0,3.0,0.03,65.79,1074.0,organic,False
100243,29.0,male,usa,ios,2.0,8.0,1.3001916620664788,60.77,17.0,6.0,8.0,20.0,0.0,0.0,5.0,free,5.0,2.0,2.0,5.0,0.67,58.41,388.0,referral,False
100244,22.0,male,india,ios,1.0,4.0,2.8118094353930627,71.37,12.0,4.0,2.0,23.0,0.6931471805599453,0.0,0.0,basic,3.0,1.0,2.0,3.0,0.6,66.78,507.0,facebook ads,False
100245,54.0,female,india,ios,2.0,7.0,1.884034745337226,65.22,12.0,7.0,5.0,18.0,0.0,0.0,28.0,free,6.0,4.0,1.0,4.0,0.16,56.12,940.0,organic,False
100246,49.0,female,india,android,2.0,12.0,2.347558458636777,46.58,8.0,2.0,5.0,17.0,0.0,0.0,24.0,free,7.0,3.0,2.0,4.0,0.18,79.88,679.0,organic,False
100247,26.0,other,india,android,2.1,5.0,2.534490149976828,30.25,14.0,2.0,5.0,17.0,0.0,0.0,2.0,free,5.0,1.0,2.0,2.0,0.6,34.0,1109.0,organic,False
100248,58.0,female,uk,android,1.0,7.0,2.9780773383152703,54.79,16.0,6.0,8.0,12.0,0.0,0.0,44.0,basic,7.0,4.0,1.0,3.0,0.21,88.4,1010.0,organic,False
100249,52.0,male,india,android,1.0,11.0,2.8581928595319295,13.92,10.0,4.0,2.0,20.0,0.0,0.0,43.0,premium,8.0,5.0,0.0,4.0,0.51,70.23,116.0,referral,False
100250,36.0,male,usa,ios,2.0,11.0,3.4747575847701837,25.97,14.0,5.0,3.0,12.0,0.6931471805599453,0.0,15.0,free,6.0,1.0,3.0,2.0,0.7,58.27,258.0,google ads,False
100251,33.0,female,usa,web,1.2,6.0,2.0294631718735947,68.16,10.0,9.0,4.0,4.0,0.0,0.0,3.0,free,11.0,6.0,1.0,1.5,0.95,89.0,1024.0,organic,False
100252,20.0,male,india,android,2.0,9.0,3.248434627109745,58.79,13.0,0.0,3.0,23.0,0.0,0.0,6.0,premium,11.0,3.0,2.0,2.0,0.95,66.83,637.0,organic,False
100253,37.0,male,india,android,1.2,9.0,3.4518904959776733,47.28,7.0,6.0,1.0,3.0,0.6931471805599453,0.0,2.0,free,6.0,5.0,2.0,4.0,0.01,86.09,1027.0,organic,False
100254,41.0,male,india,android,2.1,10.0,2.2417729535972883,90.56,14.0,3.0,2.0,24.0,0.6931471805599453,0.0,9.0,premium,3.0,1.0,3.0,3.0,0.02,66.83,770.0,email campaign,False
100255,50.0,male,india,web,1.1,10.0,2.6953026282797072,59.92,9.0,2.0,3.0,19.0,1.3862943611198906,0.0,24.0,basic,6.0,3.0,0.0,4.0,0.22,52.21,481.0,google ads,False
100256,41.0,male,india,android,2.1,16.0,2.4672517145492794,53.3,20.0,5.0,1.0,11.0,1.0986122886681098,0.0,23.0,free,5.0,0.0,4.0,3.0,0.09,85.79,132.0,google ads,False
100257,28.0,male,usa,ios,1.2,6.0,0.9400072584914712,31.43,9.0,9.0,3.0,9.0,0.0,0.0,44.0,free,9.0,1.0,0.0,4.0,0.56,71.76,109.0,referral,False
100258,25.0,male,usa,web,2.0,11.0,2.3243465847755584,16.01,15.0,6.0,2.0,11.0,1.0986122886681098,0.0,36.0,free,5.0,2.0,2.0,4.0,0.64,59.85,953.0,organic,False
100259,53.0,male,india,web,1.0,8.0,1.599387576580599,5.0,10.0,8.0,5.0,12.0,0.0,0.0,1.0,free,6.0,3.0,1.0,4.0,0.13,83.62,1161.0,referral,False
100260,55.0,female,uk,android,1.1,3.0,3.1018924693823817,41.75,16.0,4.0,6.0,22.0,1.0986122886681098,0.0,17.0,free,7.0,2.0,2.0,4.0,0.06,86.15,303.0,google ads,False
100261,57.0,female,australia,android,2.0,5.0,2.529720665577793,33.19,19.0,2.0,4.0,10.0,0.6931471805599453,0.0,10.0,free,5.0,3.0,1.0,4.0,0.51,61.01,599.0,facebook ads,False
100262,37.0,female,india,android,1.1,11.0,1.6174060820832772,49.86,19.0,2.0,4.0,18.0,0.6931471805599453,0.0,44.0,basic,4.0,5.0,5.0,3.0,0.49,76.85,806.0,organic,False
100263,52.0,male,india,android,1.1,8.0,2.771963526845863,71.79,9.0,5.0,4.0,5.0,1.0986122886681098,0.0,10.0,premium,6.0,6.0,2.0,4.0,0.44,82.21,535.0,referral,False
100264,42.0,female,india,android,1.2,10.0,3.0832851705618523,83.03,13.0,4.0,3.0,20.0,0.6931471805599453,0.0,43.0,free,7.0,2.0,4.0,4.0,0.22,56.38,677.0,email campaign,False
100265,52.0,male,india,android,2.1,8.0,2.354228326145884,60.6,13.0,8.0,6.0,22.0,0.0,0.0,13.0,free,4.0,3.0,4.0,5.0,0.44,54.48,204.0,referral,False
100266,42.0,female,usa,web,1.1,7.0,3.600321427132145,59.69,10.0,5.0,6.0,12.0,0.0,0.0,3.0,free,1.0,3.0,1.0,4.0,0.95,76.13,852.0,organic,False
100267,46.0,female,india,android,2.1,9.0,3.1467351470905185,16.85,13.0,6.0,7.0,8.0,0.0,0.0,4.0,basic,12.0,4.0,2.0,4.0,0.37,59.61,820.0,google ads,False
100268,35.0,male,germany,android,1.0,7.0,2.9085390618516134,25.1,12.0,7.0,3.0,12.0,0.6931471805599453,0.0,26.0,free,7.0,3.0,2.0,5.0,0.91,56.76,934.0,google ads,False
100269,35.0,male,india,ios,1.2,12.0,3.080532875246456,15.83,12.0,8.0,5.0,3.0,1.0986122886681098,0.0,22.0,basic,8.0,2.0,2.0,3.0,0.11,62.23,634.0,organic,False
100270,19.0,female,uk,android,2.0,4.0,2.6188546222977394,56.09,5.0,9.0,6.0,15.0,0.0,0.0,14.0,free,7.0,4.0,1.0,5.0,0.29,45.38,425.0,organic,False
